ID,Product_Type,Raw_Material_Usage_kg,Energy_Consumption_kWh,Waste_Generated_kg,Transport_Distance_km,CO2_Emissions_kg,Manufacturing_Energy_kWh,Renewable_Energy_%,Cost_$,Delivery_Time_days,Sustainability_Score
708,Automotive,74.83708724896971,480.2212146253699,2.471274261140248,131.67535316958168,517.4016429604786,106.97846431416295,19.08480760058279,4866.702604238516,7,43.3
709,Electronics,82.23716756931285,140.21353198778127,44.97092742375566,2531.5721873139883,344.72351955746956,159.33630809843322,48.97728521948153,936.1511715955791,4,54.29
710,Electronics,85.7763283704111,99.16889463932964,31.508896146334244,1499.5673439549912,222.6754178731345,665.3381086940826,76.24650573508596,3719.973961840939,14,71.4
711,Food,120.23275015319314,434.28288512994,48.69574833907624,3699.580673481622,528.9261998225164,640.0313414017245,39.0498430859528,201.96938930803938,8,43.77
712,Food,111.3844838781069,247.61741748518673,23.785466358794952,217.33669982536912,356.6693037754578,740.5971742834272,32.88594701782864,3061.676813131409,14,50.11
713,Apparel,125.50196763075448,431.13598439317724,42.52200859799731,2965.6562753983753,295.20226101474395,698.1608051375247,52.46825262385201,4596.526418979452,3,51.18
714,Automotive,155.32781969300436,451.8905923379367,4.057309361315584,4713.223763779721,490.78614656836174,578.2228942678727,75.13140203815217,1582.0836516474512,1,78.06
715,Automotive,164.46729035605776,78.10591712858215,17.428673453836492,954.6054088463476,176.6200451780645,136.633000110464,68.58494829912365,1090.5246812370522,5,79.84
716,Pharmaceutical,146.44338448303392,447.5591433437273,4.283810349809288,2411.0825046779173,931.3584464216369,647.9940325906603,79.68385275132539,3328.0630154164496,14,63.53
717,Apparel,191.5495022314376,251.74357491624,48.79181354047446,547.967759903977,874.3169930232771,691.8575675883923,11.579800824166396,3620.486755032287,2,12.8
718,Apparel,13.46419070850871,279.6946200519045,41.03172145632,3165.8413700806277,722.2395564535086,659.3575020403681,17.900070129893358,3502.54649096951,3,23.87
719,Apparel,47.19781727987376,331.9666299919446,42.774823641052556,2797.6052349215056,150.9031362090334,455.93532471561826,52.66274343566354,1732.7210241025955,14,61.23
720,Apparel,11.436946245847002,466.87217302853907,46.96029634026082,2096.091068642879,787.0833917462083,263.0312870546372,67.44035075336947,1410.5715303647883,6,48.5
721,Automotive,133.0201956893746,58.60224249339382,5.1700708198694825,2654.747405221332,817.559461703568,691.7309829821087,29.967103961473658,4788.410239817812,3,38.81
722,Automotive,180.62580430049752,264.5795607430177,19.894282033153335,4493.21582649815,779.3763868286208,609.013966818097,26.74477616239531,4631.837639695661,3,32.77
723,Apparel,56.26163634949686,359.4749190937523,4.480709563156104,1061.8420813242285,158.26759276327908,786.5328220721962,65.08830595668405,2395.1197274855376,12,81.21
724,Pharmaceutical,186.13656351129828,375.2181309642028,11.328861975951401,210.56610735620143,661.7125592143765,208.98481842915305,13.946729769726211,4261.730557540992,6,34.07
725,Electronics,21.450804155016563,361.63959419169856,12.238923074845946,4322.157935025594,842.6085559619286,257.96520813643855,35.85678533078096,2371.152692644621,5,43.01
726,Electronics,187.5428450930477,110.49580823365483,23.986253341331356,2927.8737037007418,598.4857311586843,248.2587049170519,45.40664558146308,2237.06728674805,10,50.68
727,Pharmaceutical,76.80831057553054,184.72801476725655,14.159546205228487,4464.226431763028,664.0870064666846,654.7778373349357,49.22440720452264,952.4621484766144,9,57.12
728,Apparel,29.26995740535114,211.42198643765605,5.947927234070294,3025.031594724546,485.4453054549909,230.8351075150827,61.003060975494385,2246.7490711614696,1,69.07
729,Automotive,102.31563424540187,411.9967434557772,9.207063365611278,4069.789340802542,552.27195388985,146.66188087631426,34.839200640146075,2779.6013052790736,13,51.61
730,Electronics,58.78754786689651,175.44194258654886,8.216502614052455,2205.399480440225,82.65801543413895,798.99256460994,52.887904127222505,308.02077165769504,3,80.06
731,Food,64.12585137276534,144.81723374024142,48.68076309770262,3774.313663312517,657.0148708746203,117.3720480116044,50.97627959536695,2331.7424248419507,3,41.64
732,Food,68.38509333599444,480.8516085671433,38.20533283900521,4573.903187760295,127.37485224660124,684.670842111206,48.333127045762296,3950.5098482969615,11,57.16
733,Pharmaceutical,162.57492058820606,53.98847830106101,48.42031179820854,2903.402522238811,463.2638646232122,355.75678908545694,54.83383051995485,3464.2210705964953,6,47.22
734,Apparel,112.44064256829836,499.0193850568902,22.54728383888752,985.8472377556598,328.02234278403745,689.1308218304707,28.161441974765342,3248.753546546888,8,48.72
735,Electronics,69.1484628396407,354.56958448582805,14.640055601470173,1417.108313647971,568.1565527011275,488.2343438478015,15.925412750924028,4565.866056498572,3,35.93
736,Apparel,125.96341882907448,422.8111847521027,40.11636666325015,1073.3584267972883,176.74551874704673,731.141860640452,18.349017042782037,286.55364716110404,3,47.25
737,Electronics,146.06862810240676,182.57872835578692,16.986441984016192,1309.5994352190912,707.0612318746523,748.3350904902387,25.720766785773073,2873.828413722724,6,39.11
738,Pharmaceutical,61.79856013937142,56.44187495017699,15.669785311562066,1601.4357018200783,805.2609600820468,106.3687268965432,45.01385548659497,3979.274472366594,8,44.12
739,Pharmaceutical,88.57432928981679,382.04128335268854,12.392793618183727,2820.1555550906237,205.18672725599868,152.78852319495178,68.83099253822141,2798.409836966083,6,77.71
740,Food,33.158357734020036,425.3650686503041,7.354269932987532,2981.1589843727807,149.09743298428805,275.2511106995988,59.09053394618689,1754.69865238582,13,78.62
741,Apparel,44.41837641158926,383.2142593790836,13.566689989821533,2189.8487614851197,188.2397086479912,568.5207914544512,65.2328422941433,854.0027124414937,12,79.83
742,Food,139.41239225334672,114.28262928537737,18.4106676752205,3115.5618211220935,883.2711838035766,721.7905375580542,34.56829367482639,4460.302744717718,14,34.5
743,Apparel,44.47328606216912,389.0425650156361,34.02571619914079,499.717135495693,551.7797986685384,421.95936590577395,38.325761915398516,2459.6594834604944,10,44.08
744,Food,109.78104289674143,396.01525194843845,4.065677268753127,530.1623615849838,493.89794620712746,524.8811813919858,37.55773201934289,4414.952945531367,3,53.51
745,Automotive,144.71878972726222,346.3432320515247,11.314840043601805,941.9643557525264,151.37622814723656,231.9498969568928,23.431122908315107,3012.0901876792077,4,56.62
746,Automotive,30.30661538800133,394.7521697580138,40.642158374292144,2638.5797403976894,667.0782064191137,663.4767837171797,14.285166070050042,3436.122159752004,1,24.0
747,Automotive,117.78932172949168,430.6646478549795,8.199174255604767,1148.5739256217364,874.5996123003354,777.1296779474288,51.36412649790587,4060.45354101656,13,48.04
748,Automotive,58.74692890325912,326.1218514068563,17.789612179603555,1488.093577113629,836.7765758572802,288.01925304021825,79.24516783944102,3363.946614080645,8,60.68
749,Electronics,192.95610629514016,89.87212128635558,43.36828717104886,2061.532897247671,644.7519735317612,446.37816612038245,21.6780793465184,2110.6632352589013,4,29.93
750,Automotive,101.8736728767857,269.4325143502449,8.59134024602869,4078.144007650861,121.51478081908995,160.28127735446165,13.267937392949163,2665.440242857525,6,54.22
751,Pharmaceutical,163.13858445728005,84.94220060222227,5.054104945291305,167.92446597301458,156.7771758172123,491.39565952407787,64.56721772767531,4054.6185184442234,11,77.45
752,Pharmaceutical,114.54304300968974,233.39436396459388,24.74236175892053,3281.95621915945,96.84353775433344,451.9484092926764,27.681020467930693,1993.5214225903242,3,57.05
753,Electronics,18.24838124241564,233.19792010653242,15.818556052648283,3377.4950020993583,294.6052556678458,201.1055389085543,68.07506637470499,2062.9829924887863,11,74.75
754,Automotive,130.29876136286424,79.70442986310871,28.607009859708853,4013.413323747519,178.87839380235886,409.4463491826525,59.27556669241608,659.3125570784055,12,71.51
755,Automotive,190.76663501926484,206.9692402862657,40.38643963369028,4670.4894013955345,297.0456382398122,333.8732564605943,76.19714759355632,4590.005289064389,11,63.85
756,Automotive,124.30624582780293,99.94914445609167,7.720275919484415,198.67545985152015,415.8051529330136,465.28161271363257,38.624906502967036,636.9743117381204,6,62.48
757,Food,165.64588329109014,413.70584450415,29.454255143159966,853.5401570147593,945.8336448675789,509.95803480015945,56.33788876154439,3311.4040517530684,12,41.39
758,Apparel,177.99922803619748,476.45961168401186,25.769929259103332,4442.239340874366,629.8572567926075,105.94690502504666,42.539834656928946,2183.333498253429,11,47.7
759,Food,53.33515667029717,82.54241386607237,8.059860514646779,2346.740954716375,843.2250963988142,632.7041880646888,54.14120881159805,2146.9730732261232,9,54.26
760,Apparel,50.28851958256306,479.80184328126563,31.575925790920138,2866.4941307739714,724.8339256767156,599.1100043032186,41.471923420541614,3461.8488155488826,9,39.44
761,Automotive,126.08638788168842,285.15946970153533,14.408380475177811,3348.833298243422,156.87797400030016,356.4004703445655,23.204257249685238,522.0499166234179,10,60.09
762,Automotive,88.0954092632739,184.80455507924324,24.90388160865661,3427.4263620286233,749.1243860552514,137.0551548981728,45.55281912023666,3049.7877581668863,3,44.24
763,Food,169.57364754467687,84.58793387427357,5.031343889576032,4665.52797625089,311.3439374811682,628.4527778495352,47.00089410062096,3905.752572667303,3,64.34
764,Food,181.00439344562213,275.280920631688,23.51961880346753,4985.052145317181,657.152454644971,768.6226123346927,66.74226937821128,4175.421237855652,4,55.9
765,Apparel,77.15006206751644,407.5319950208369,16.016709934098195,3628.771558561607,373.9138749608391,268.10611721540994,61.48644940555069,1018.5458690901214,12,71.08
766,Pharmaceutical,55.005406205151594,368.18891477001415,41.296679348082364,1507.383925105239,997.7886501014262,326.4672296159265,56.46541367590109,4507.6114403752335,7,32.77
767,Apparel,158.29984789633374,72.60170515878819,3.7919576228710454,4410.786771242284,300.3739055219389,228.66902263727047,17.93709668868008,3349.5012408677226,3,51.74
768,Food,62.21314675414586,82.80582591555658,21.51175647099817,341.18248124973184,315.17394723555617,503.8552863413878,60.443140346460055,4432.903043939277,10,63.3
769,Food,166.29672051759889,231.2929771846867,23.46313978244046,1232.2961790850313,934.1386427842784,208.38897625321846,45.02136094481603,2529.3474421289516,8,40.04
770,Electronics,90.51026819326493,182.88072232157447,36.52529773865682,4497.190015572203,73.41218440450653,349.3357604229656,72.58696752743114,2801.7600564665695,11,73.88
771,Food,136.8344808653794,154.57294537522154,29.140091179420338,1355.3384207528393,711.854538479537,587.909109753984,74.39096538913799,4611.383729737621,8,54.96
772,Electronics,28.151709628586953,176.4520245089211,33.69340452251487,1181.1901921465676,739.0600711990842,492.0811881065439,13.860961342124982,4519.565808102425,6,22.24
773,Pharmaceutical,128.5332716885489,411.5672344835981,39.07541499693605,776.8139363872115,844.5596485398794,370.52379502955466,67.44490922481351,2351.1721921712096,4,48.05
774,Apparel,95.83585896007354,468.15262413433425,43.24794570925125,4309.647612469891,975.7173451065515,394.17472126527935,12.638817329586942,1517.1806318512724,11,16.71
775,Apparel,121.45560800334007,232.2962125374049,16.379899339401057,2550.285470036325,976.8218231988197,493.47761783626066,35.70187379865159,2087.218085908468,12,37.82
776,Electronics,41.92269947152405,457.7499509596237,27.363112562831244,3406.9766949653585,112.0129196881407,104.10530952101291,47.96099829347554,2061.2687769427985,11,65.55
777,Apparel,150.0060115393946,194.67306556154688,42.165295843520795,1271.4252819676453,830.7473566152573,154.9569079175269,20.367055903898923,1576.960999917411,5,25.24
778,Food,173.93144473321343,264.3966438547062,49.48310541728777,3814.398062954961,663.9944369745123,716.8806474341081,62.241966879835374,1489.1821007982396,12,48.43
779,Automotive,51.180562017247375,151.71304901719986,44.586446241144394,3824.0271703142826,664.9750276544366,154.51529236390354,10.584829292049701,4333.102095102653,2,18.84
780,Electronics,28.185765548830727,338.2142189791298,19.201895868594463,1631.7303220506706,171.93243028396006,594.7625173473537,21.80193339038258,535.337219286376,13,56.99
781,Apparel,14.491331348803914,490.541501828664,10.56315934371387,2112.3449017503863,667.6778081233707,744.0267148763368,50.6557780897433,3452.5336740780517,6,54.17
782,Electronics,131.97458508422054,321.5718932195204,24.980234332922848,1127.4823594079842,983.3584515711855,289.4785230112118,60.00712934261047,1029.536246990971,3,48.45
783,Electronics,125.34786685686835,211.01633785109698,37.34043113996607,4885.149014282231,916.2276410624746,359.34400594166,74.16501718857413,1853.6282882915036,6,50.95
784,Automotive,113.87250841567331,341.51785069573776,25.13588446691158,3263.4526275862167,467.174127764608,498.2449840913014,59.38476563542367,495.40656384721694,12,64.63
785,Food,54.06994826203533,105.31430530942441,24.675862302369758,4679.265015506026,87.95057462178963,717.1962787470093,57.02454891784062,1495.8734569062178,5,73.01
786,Electronics,84.27213922204778,449.8965861194294,42.07329063300823,1586.5891637827526,394.1788155001946,759.3339110822941,37.6038802445465,3888.4211413627622,14,42.37
787,Apparel,122.95050368537288,276.38777785092634,18.70878517429213,3931.26547368476,835.0707960205275,617.6942736778876,10.089909786876099,4448.073557826841,2,23.61
788,Pharmaceutical,104.38570318324219,252.20738391783894,43.129939065770635,3852.7073550352357,716.4241463919077,160.63383259828584,18.411148111493535,1263.3303291313619,12,27.93
789,Electronics,197.6792488408286,313.63915480408366,20.933435246634453,3489.1126941460534,486.3764728142586,568.4079088743956,47.41881813292274,2425.029628442825,13,55.89
790,Electronics,35.923552985779295,331.1527382552311,17.08342217823863,4831.630978807322,102.34645840088953,387.21260531086347,57.25909200910938,2457.5554300985905,14,73.81
791,Automotive,142.07746526904282,82.29911280193086,23.24550564878525,2028.4211469209463,455.5499914321375,429.4906996437431,39.22137987275238,4393.161467646724,5,47.86
792,Food,86.82056593981551,357.1777495505311,38.359900975068555,740.5148855898108,495.57369273198935,134.40387324162393,61.14753080698731,3861.435453803866,5,52.64
793,Pharmaceutical,91.3579268358668,158.86925614198833,7.17409936533572,3391.373410295898,932.1277562494291,233.74349754245074,46.53036067325252,2662.770648166639,14,47.11
794,Apparel,146.34357547505348,371.2786846279654,10.624541577728852,3673.6180223383103,659.0317984030514,653.3595252735535,15.192333691601855,3419.5865622645124,9,36.74
795,Pharmaceutical,141.56286875163022,420.1406574728885,47.62079645749151,2917.796809948192,346.07027082191644,417.77118313350184,23.441137567756417,4267.304258764961,11,33.76
796,Apparel,198.3386388034158,411.7813283986341,9.59908974168651,1113.4076763536418,549.0523512281853,311.1635691418042,68.799875627076,245.78697932261574,8,73.6
797,Food,34.394914996283795,298.6254353335501,28.818638578621673,2571.8341141798414,112.75254243105206,368.8133517754707,60.74389226371076,2133.872149040233,12,71.19
798,Apparel,29.780833382991602,284.076451539838,29.386408866434955,1629.729709188734,973.93982386725,698.0796593279762,72.63333909087464,4554.767202929977,12,46.23
799,Automotive,147.62437525446083,114.29418260273528,24.991598640461994,2194.5859880167764,392.0569068341897,624.2993121834699,18.22900743846556,3753.5025480509667,7,39.85
800,Automotive,119.89351423121772,398.905767681411,32.59251718026411,3261.5710216388534,503.97398716747904,290.62077802675793,79.31557742305517,2805.6385968035584,12,65.89
801,Automotive,62.09052664636312,172.13422120102146,12.261509564083303,3751.552239185089,387.51977552507645,182.25128814866133,24.658469976495354,2742.2937297686403,13,50.31
802,Automotive,25.089680107907455,273.5129402680759,28.080451121060662,1237.9009854165813,698.3861436103901,276.3987551508502,10.824591340064941,1869.2964685013014,14,29.49
803,Pharmaceutical,26.2750674233218,177.92334181738252,19.23648950709796,2086.0942671700714,679.1205504131134,744.5295157383135,79.81960573374879,2698.4985614792695,3,66.44
804,Food,179.8962661861825,110.2227633498619,33.42169572183026,1418.891697858983,729.5561950026788,507.11218649482873,29.67517198115792,3345.8393574245756,10,32.89
805,Apparel,46.45479169656115,333.30096360128147,7.9199536252843235,1073.2949079231587,304.7360681313248,473.436146121348,56.76136167587919,2208.142584458207,4,71.65
806,Apparel,71.44059680194894,74.44941567030672,28.972993425134337,3938.597377979608,349.8850571058627,517.475519784723,22.367761992341364,3627.935102682435,6,41.84
807,Automotive,53.06471642312772,386.89035535679,10.078247413782861,4555.338202741263,168.98866954139754,356.2197860225607,50.61599725393992,4333.914690849852,3,67.54
808,Automotive,77.44929810806809,192.9140578675025,14.653510092636783,1914.137709854426,672.734473253807,664.974914223659,73.28244905181916,942.4872712873336,11,68.71
809,Electronics,23.19053012175774,50.0606118520184,11.716780215855579,3781.266729431458,87.80727096886991,466.3003745101749,32.4126817199907,2367.425709523637,9,64.15
810,Food,108.62136027257137,280.0081126567534,9.959051213572039,4495.276917885614,617.7982187472861,181.7235319381569,56.917778323105146,2158.4964381683894,8,61.62
811,Pharmaceutical,22.84638708252083,71.0833588374214,41.45983662647268,4246.008631598134,876.2110906090521,190.34558738034406,23.153251215889156,3499.831059438695,6,21.71
812,Apparel,162.0677364862487,174.27630101940474,14.999670815383627,995.7856038422069,896.2905408751518,475.80140255183284,53.73567791031077,1399.3638332380608,4,51.18
813,Electronics,54.405295562982275,368.1394193550723,46.429065311358016,4785.83021941547,476.5858723514636,755.5991526495874,33.55152462722571,3273.204391770926,7,37.36
814,Electronics,112.60226377485701,78.21032972983964,48.526399741914354,1945.714558104366,486.33850380242006,315.84648517333915,24.78457810115662,4411.948360311142,13,29.57
815,Apparel,177.21502663667707,427.702321560201,28.99176302691777,1762.279239751798,123.1207238576165,708.6788182014528,31.92274354925446,2207.031679009389,11,56.26
816,Pharmaceutical,133.6667001189669,51.7189651963624,8.007055010620594,405.9135036611236,687.2267741708839,634.8669106052155,22.518874795545955,4572.875359900257,3,38.29
817,Electronics,111.2619794447537,161.070741140856,19.352863925599483,2482.250905113927,830.1964493542032,273.46871003483477,73.1341275486518,4967.185946880696,10,53.99
818,Electronics,71.62341309192136,383.40682526843216,40.088880904062485,634.1667166405507,282.4223018744774,125.43852382136971,37.80308204219902,709.2418397501699,8,52.97
819,Food,73.27036348105761,192.32156737818806,19.00214570615645,1317.8451225443873,450.2358375516964,171.2930855996679,27.169551348205715,1318.6553023273214,1,49.84
820,Pharmaceutical,137.20252148765613,95.85157462970608,5.263843696836648,1653.0188466596787,846.8973699270068,609.9457536932082,41.388548871115304,4761.8228071140475,3,43.66
821,Electronics,198.88647863202183,212.10526346019253,28.282460635481208,4063.248985109252,883.2644442791736,239.7688166284527,32.43753167645469,4799.972895110656,11,28.81
822,Pharmaceutical,135.74944607138195,171.6769788730365,42.410921723305705,4389.894386939893,281.02098125101463,359.8896443537756,62.10934776693282,668.9949218564408,5,64.32
823,Apparel,115.97884930030473,429.2203559722497,40.00039297003162,1582.0849555612015,573.0421028142961,451.1894162044974,77.98539383198461,271.9928018102561,5,65.26
824,Automotive,148.82359694545676,191.0065629133144,9.581033866387308,4307.620794098412,232.8684931040357,607.8277179151139,40.66235596883528,973.2801116308268,10,67.57
825,Electronics,98.38906633390644,405.01961229920323,33.96546610621087,4300.431593111976,146.7848259325787,179.26185628138776,70.27233799805683,4980.861360234792,14,67.18
826,Food,21.427045094149193,451.3424651648306,11.804708908346708,3846.78965688588,915.5644763223597,384.45648369422304,49.61041514917336,1063.998159731297,2,50.49
827,Apparel,116.83639501680287,245.2178388094383,11.69216919305644,818.8060586743895,829.4821290205037,439.5510363998868,21.006496556596343,2612.2285122657113,10,35.72
828,Pharmaceutical,191.94880405602223,459.4744147344764,43.82951689195407,3482.581949813572,772.0331567130152,478.5789447800778,58.34359194569391,4272.405086866453,8,39.93
829,Apparel,43.30755904795533,219.79312428343678,13.233778684271277,4730.617916444787,96.3280028724834,672.8524489766517,45.94041479880741,297.92773130339043,5,74.19
830,Electronics,141.1009292559265,483.8352874205487,13.899119979382547,3444.4483459590697,851.5423530747446,220.17473653025183,55.54245662764724,3101.5471148406054,7,50.46
831,Pharmaceutical,48.17740084522073,90.18028603650782,1.0320161473036782,1724.9225606283865,466.14187211011455,665.4820162786356,72.27811888001655,1529.7221545741968,7,78.68
832,Automotive,111.80726004988544,359.15866992645925,43.662782672150364,2552.8386554110734,375.2753671310667,585.0148993876566,40.830419945923225,4339.207598910712,14,43.01
833,Apparel,28.368525432876726,272.2163182056179,39.8371458472476,3264.0527124201626,569.1525429741076,489.1095699392715,73.08243362521489,1560.61351646758,5,60.41
834,Electronics,95.57047788905518,224.44196245504116,31.739117819443223,2601.7950027696675,136.78558058737804,589.6695092818004,62.546830999715844,3496.427457353163,8,67.48
835,Food,153.67103249009676,334.7203454368704,37.76302243300327,687.7694144817522,768.8142218847789,388.4124172661595,44.202344811458936,3436.2542357475054,9,37.06
836,Pharmaceutical,76.0385896054066,366.73569123544905,8.450379803800098,1629.1138187949011,603.313323043881,196.87831017768718,52.225549496057454,1263.169034526272,4,62.11
837,Apparel,136.33322765257142,51.96347134263909,23.457856134791196,4031.7405497127993,227.26059202950916,566.0356681857571,32.7906792763308,367.0361593680806,4,59.46
838,Apparel,161.13549255004855,125.12888993623942,18.209749980090262,4320.948425868035,228.8205897805933,467.2706146799356,78.8518109817142,2164.3979541699073,8,80.95
839,Automotive,186.163785701096,370.87072278544343,5.595049786593808,772.7701603062941,225.03621899404052,547.5623603799429,56.71458141352772,1588.1271294361745,1,76.19
840,Automotive,54.58199555253617,349.8734361101929,24.82039377553128,4766.695086753751,104.15226817433728,336.599146719943,13.069279674764093,4083.093198145801,4,45.32
841,Food,85.87002400376855,484.72137730790473,46.116242866789136,1711.2308274581858,608.4085269031006,734.8066041378851,32.863533402360616,4041.7481045856575,6,31.65
842,Food,38.95904253277931,392.46700561285235,2.9628968334840295,3345.3373197805277,848.3307687090827,511.15890800290384,53.63201036313402,2393.7149705246024,13,55.39
843,Electronics,198.5718654100913,477.8477184791021,15.2815847611959,3783.9432151877377,66.62330328801917,159.78173900361168,13.943329445946786,3111.258681551451,4,52.64
844,Electronics,186.13018390561612,366.14322569066314,11.16950587407947,4078.5365497256284,96.55441272270987,414.86279349310007,11.671893392339994,3100.445676737241,6,52.27
845,Food,112.59185475330632,184.12349388774942,12.66918602961912,4734.173540907058,594.1317628525985,629.449238320544,41.50169676694618,4170.359112452592,5,49.52
846,Food,169.98632593152004,97.41421501288542,45.51329304208939,1633.3057853412308,828.5209011167498,655.8941932125906,33.2883125784869,2240.011587791348,14,29.1
847,Pharmaceutical,108.98201568168801,401.820738505221,23.935383657480216,4306.681627302617,360.4019460402019,446.21793693463115,40.68090256232161,1522.1440629944436,9,56.91
848,Automotive,128.48128072052435,339.8671496641622,23.84867123405112,745.2658268374145,382.1336788673361,726.3232995819108,28.388531691600363,1472.1676070746278,10,50.25
849,Electronics,26.93364210204316,71.6837055769833,38.268206480308834,3554.7004411326043,616.5291726219372,287.3679060360083,21.530242286008665,2773.72294055458,9,31.41
850,Automotive,153.5013798943935,212.02270965544025,8.570117996241365,3735.690874618531,310.50224466793964,387.4190880667866,58.24003498862364,2355.9113731146203,4,71.67
851,Automotive,34.26556189069461,480.55991696792876,24.87600235090249,3420.84388188647,75.27794777379992,729.0178373982791,46.01997813874603,2312.5797007276938,13,66.18
852,Food,166.9528497479804,275.1805155695905,22.069275491931926,1336.3422070622496,748.4670921965162,727.3797015301052,24.01079478745568,637.4592276305947,14,39.45
853,Pharmaceutical,158.58533665737332,244.7281112088671,30.24862383678615,4377.911420374497,644.3674172943804,579.9989381772766,32.37125983819988,3649.297955312939,4,37.46
854,Apparel,144.66149257116552,255.96482232168228,49.97832745927149,927.4064705149356,601.7181991028762,701.2863829855542,51.42655353643281,1225.9361023131714,12,45.22
855,Pharmaceutical,16.8704722997048,143.99722580232367,38.702995810020305,362.8104784520711,754.599922542232,162.14128686936286,15.05605437907345,1145.3774250018625,8,27.12
856,Pharmaceutical,67.59438762961244,215.91822688915784,20.495419447853934,3615.5784539983697,691.4692956839356,705.4964833454434,20.321710648632568,2181.2399373314884,10,36.86
857,Automotive,59.99138828306015,216.41596519422947,41.550099561428304,2429.831004640395,245.58788876940508,324.43393458515874,15.127192287517309,1293.336039765447,4,40.99
858,Pharmaceutical,78.42591741958863,73.55975908436258,9.364709802311529,4260.580297797513,384.8569945961836,224.83205869975143,66.86221328998832,3002.519683078474,2,72.13
859,Electronics,26.652121885129322,395.40543283306323,2.492720629139046,1978.6459911854688,169.80463459469377,267.5588854394324,62.66864632484065,1983.0240288054633,13,81.28
860,Automotive,188.02198637590192,237.42699435674555,11.01797025074938,924.5650836877928,173.36416274698698,392.57795560972096,62.731905231548,2354.7762684453924,13,77.05
861,Electronics,115.2224257353515,419.9809490673905,17.680166249598724,4198.566743102361,692.3859590387123,275.8344032231271,60.142774043321964,2778.4127436993385,14,56.67
862,Apparel,68.04961902502447,432.6566005039529,26.018457115518434,2789.6571950363514,865.6701016333733,324.3973102115493,56.85697965689084,1176.9705079126634,2,49.7
863,Automotive,85.42648824411386,145.39732461439613,31.14132788651879,1027.059382712739,964.5959546680821,194.48494025014946,43.38943407647225,947.607789754543,1,38.41
864,Apparel,94.96848269591878,345.80906697655786,45.61968014350666,3629.881593073584,646.9297616719722,307.32373589129895,54.959471445498046,4426.025133793303,5,40.97
865,Automotive,124.11292333851729,262.5268118733418,25.982846467972426,2604.4568285985524,224.89625719290913,500.5986701794008,12.685308835158224,2281.8737735908207,6,44.64
866,Food,107.97909126233458,446.07053206466827,25.56250658666074,3061.1336129775673,150.36782817648418,409.29759566374474,53.50250958597492,2178.049326236188,9,67.66
867,Pharmaceutical,184.68447491073928,147.08330562940435,3.4619074813261244,2358.4018572122513,822.2084229599199,342.70313286513783,64.4514393875814,370.9383213096391,5,65.43
868,Food,104.42306175210774,355.0159401395199,2.710666080154967,4160.674020708231,599.8186525419993,622.5164901999798,45.025085226907315,2590.2862524194875,13,58.25
869,Apparel,198.5100228164294,323.4884550137252,28.00683813390223,4164.857306846944,637.3707699630338,725.4569799753225,35.025932989906586,2860.0146637328003,6,41.47
870,Pharmaceutical,171.77074197156819,182.88566490732475,22.47075204916888,3576.0052269394923,792.3889843169737,629.7524560316779,29.41987143606854,2882.436180582399,6,36.19
871,Automotive,49.6169977278938,111.47040664302767,42.11983935403463,616.4667492426652,718.113366345829,332.4004914823754,54.99614351134577,3593.749612749845,3,41.92
872,Pharmaceutical,186.8130907823441,343.23789221477443,8.873299650880414,4210.383923329938,842.7353402132918,621.1095174862876,58.49608390409361,1051.9128079568566,12,58.31
873,Electronics,32.10961559824045,382.3688561595488,2.22361144373543,3387.9636046112582,103.40321018688455,206.38612773183584,70.96773199037798,1410.6710443069703,4,88.67
874,Pharmaceutical,165.3154446133264,192.0323046935075,23.002899628576166,3515.4184134210677,760.1446049091796,191.22259166390364,33.96338577226935,4091.5062331059808,1,36.79
875,Electronics,82.31842576055021,340.1746718100412,12.636449280860617,1878.615917978971,858.3101194559906,341.93892592531125,63.88406151699099,4746.418960848291,4,51.65
876,Pharmaceutical,176.8151208845632,227.80890842517647,3.4311042936030347,4408.469825169333,321.8282903353986,665.39165833084,49.294907693253656,852.477187363139,1,71.92
877,Electronics,174.93077112041556,370.94309747717796,36.50531605553382,3654.3208411508017,658.4249102935902,272.4437730696113,71.79855434746554,2588.717861625047,5,56.37
878,Apparel,163.125826022348,139.6468737023239,6.468056997905126,651.6932859930529,348.4539606451235,144.27738622907572,46.94684758069345,1228.046013150017,11,67.98
879,Food,160.10578289834166,450.5967511862785,30.80765550038081,2098.112368590197,960.0725131583313,192.19667464444856,46.234087987857706,488.3512081039157,11,41.02
880,Automotive,67.88903642862775,179.33431840951087,14.77143775817757,4443.2637736046945,81.75239381372857,701.1214779707061,50.451395700863635,1762.41602300545,8,73.34
881,Pharmaceutical,25.374663779737915,215.5036944902688,9.501306467396079,331.2638383171571,600.8032016413073,543.6482993231014,62.45207485997041,889.7006008842211,8,67.62
882,Food,86.56623396538068,76.1413784361574,19.607824623046557,4810.941436246043,208.17836969703933,277.2408143589837,77.52833351799227,3607.678752484382,5,77.46
883,Automotive,42.96965784743665,100.18049554457437,40.27084303492473,3427.896584765858,726.6091949183008,488.70707772972696,15.149434795103595,2761.8819856229334,14,24.14
884,Automotive,142.04070689146772,282.13785622054763,20.212585268324062,3193.742290452545,217.09576924772898,469.30573569774526,13.7404221673712,890.4054607534922,10,50.49
885,Electronics,75.75894804217926,170.41670452758717,37.78771281134173,1425.7403567911579,273.6140988034397,558.8051849084629,75.6285236185137,244.35962434646896,2,74.0
